created_on,operation,property_type,place_with_parent_names,lat-lon,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,floor,rooms,expenses,properati_url,barrio,comuna
2017-11-22,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5916616,-58.411216",-34.5916616,-58.411216,545000.0,251.0,,2171.3147410358565,,4.0,6000.0,https://www.properati.com.ar/1ibfn_venta_departamento_barrio-norte_balcon_baulera_lavadero_patio_toilette_luminoso_dependencias_garage_subte-linea-d_korn-emprendimientos,RECOLETA,2.0
2017-11-22,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5973156703,-58.3966103021",-34.5973156703,-58.3966103021,285000.0,100.0,100.0,2850.0,,3.0,6500.0,https://www.properati.com.ar/1ibkd_venta_departamento_barrio-norte_toilette_lujoso_subte-linea-d_subte-linea-h_izrastzoff-agentes-inmobiliarios,RECOLETA,2.0
2017-11-22,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5895459,-58.3973636",-34.5895459,-58.397363600000006,430000.0,148.0,141.0,2905.4054054054054,,4.0,10000.0,https://www.properati.com.ar/1ibqc_venta_departamento_recoleta_baulera_toilette_lujoso_dependencias_garage_subte-linea-d_subte-linea-h_pilar-recoleta_6nt,RECOLETA,2.0
2017-11-22,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5863256,-58.3983158",-34.5863256,-58.39831579999999,410000.0,160.0,153.0,2562.5,,7.0,4980.0,https://www.properati.com.ar/1ibqd_venta_departamento_recoleta_suite_lavadero_patio_toilette_dependencias_subte-linea-h_pilar-recoleta_6nt,RECOLETA,2.0
2017-11-22,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.597331,-58.400569",-34.597331,-58.400569,225000.0,91.0,91.0,2472.527472527473,2.0,3.0,,https://www.properati.com.ar/1ibry_venta_departamento_barrio-norte_lavadero_patio_luminoso_dependencias_subte-linea-d_subte-linea-h_apto-credito-hipotecario_re-max-legado,RECOLETA,2.0
2017-11-23,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.59787,-58.414974",-34.59787,-58.414974,125000.0,60.0,60.0,2083.333333333333,,3.0,,https://www.properati.com.ar/1ibxs_venta_departamento_recoleta_jardin_toilette_dependencias_garage_subte-linea-b_re-max-splendid,RECOLETA,2.0
2017-11-23,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5903425,-58.4033295",-34.5903425,-58.403329500000005,230000.0,44.0,44.0,5227.272727272727,,,,https://www.properati.com.ar/1ibyd_venta_departamento_recoleta_lavadero_parrilla_piscina_sum_terraza_amoblado_amenities_subte-linea-d_subte-linea-h_melvern-estudio-inmobiliario,RECOLETA,2.0
2017-11-23,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5865274,-58.3982787",-34.586527399999994,-58.3982787,250000.0,46.0,46.0,5434.782608695652,,,,https://www.properati.com.ar/1ibyg_venta_departamento_recoleta_lavadero_parrilla_piscina_sum_terraza_amoblado_amenities_subte-linea-h_melvern-estudio-inmobiliario,RECOLETA,2.0
2017-11-23,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5928857,-58.399041",-34.592885700000004,-58.399041000000004,565000.0,146.0,146.0,3869.8630136986303,,6.0,,https://www.properati.com.ar/1id07_venta_departamento_recoleta_suite_toilette_luminoso_garage_placard_subte-linea-d_subte-linea-h_toribio-achaval_e6p,RECOLETA,2.0
2017-11-23,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5854596,-58.3977288",-34.5854596,-58.397728799999996,890000.0,286.0,280.0,3111.8881118881122,,6.0,,https://www.properati.com.ar/1id0n_venta_departamento_recoleta_balcon_lavadero_toilette_dependencias_subte-linea-h_miranda-bosch-real-estate-art_hdy,RECOLETA,2.0
2017-11-23,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5949108,-58.3920838",-34.594910799999994,-58.3920838,139000.0,33.0,33.0,4212.121212121212,,1.0,,https://www.properati.com.ar/1id12_venta_departamento_recoleta_lujoso_subte-linea-d_mll-propiedades_dpg,RECOLETA,2.0
2017-11-23,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5957908,-58.4095711",-34.595790799999996,-58.4095711,290000.0,84.0,84.0,3452.3809523809527,,4.0,,https://www.properati.com.ar/1id32_venta_departamento_recoleta_balcon_baulera_lavadero_luminoso_garage_subte-linea-d_subte-linea-h_man-propiedades_f3s,RECOLETA,2.0
2017-11-23,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5895459,-58.3973636",-34.5895459,-58.397363600000006,363000.0,121.0,119.0,3000.0,,4.0,,https://www.properati.com.ar/1id48_venta_departamento_recoleta_balcon_baulera_lavadero_dependencias_impecable_subte-linea-d_subte-linea-h_juan-frugone-propiedades,RECOLETA,2.0
2017-11-23,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5879133277,-58.3859761926",-34.5879133277,-58.385976192600005,410000.0,160.0,152.0,2562.5,,4.0,,https://www.properati.com.ar/1id5g_venta_departamento_recoleta_balcon_baulera_suite_dependencias_garage_doble-circulacion_subte-linea-h_apto-credito-hipotecario_juan-frugone-propiedades,RECOLETA,2.0
2017-11-23,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5895459,-58.3973636",-34.5895459,-58.397363600000006,315000.0,94.0,88.0,3351.0638297872338,,4.0,,https://www.properati.com.ar/1id73_venta_departamento_recoleta_balcon_lavadero_toilette_dependencias_garage_subte-linea-d_subte-linea-h_martin-lotti-brokers-inmobiliarios_ecp,RECOLETA,2.0
2017-11-23,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5972206,-58.3881508",-34.5972206,-58.38815079999999,124000.0,37.0,33.0,3351.351351351351,,1.0,,https://www.properati.com.ar/1id7t_venta_departamento_recoleta_balcon_sum_terraza_luminoso_kitchinete_aire-acondicionado_subte-linea-d_subte-linea-b_colussi-propiedades_hpb,RECOLETA,2.0
2017-11-23,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5895459,-58.3973636",-34.5895459,-58.397363600000006,1880000.0,315.0,290.0,5968.253968253968,,4.0,,https://www.properati.com.ar/1id8u_venta_departamento_barrio-norte_suite_hidromasaje_jardin_lavadero_terraza_toilette_vestidor_luminoso_sauna_dependencias_garage_subte-linea-d_subte-linea-h_kantai-inmobiliaria_dz5,RECOLETA,2.0
2017-11-23,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.597324,-58.403385",-34.597324,-58.403385,259000.0,150.0,130.0,1726.666666666667,1.0,4.0,,https://www.properati.com.ar/1idwn_venta_departamento_barrio-norte_balcon_baulera_jardin_lavadero_patio_toilette_luminoso_lujoso_dependencias_garage_placard_doble-circulacion_subte-linea-d_subte-linea-h_apto-credito-hipotecario_re-max-city,RECOLETA,2.0
2017-11-23,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.595406,-58.409903",-34.595406,-58.409903,155000.0,48.0,48.0,3229.166666666666,1.0,2.0,,https://www.properati.com.ar/1idy3_venta_departamento_barrio-norte_hidromasaje_lavadero_parrilla_terraza_luminoso_placard_subte-linea-d_subte-linea-h_re-max-platino,RECOLETA,2.0
2017-11-23,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5924006,-58.3927419",-34.5924006,-58.3927419,1400000.0,379.0,250.0,3693.931398416887,,7.0,22000.0,https://www.properati.com.ar/1ie6a_venta_departamento_recoleta_balcon_suite_lavadero_parrilla_quincho_terraza_toilette_luminoso_lujoso_dependencias_doble-circulacion_subte-linea-h_reynolds-propiedades_c8g,RECOLETA,2.0
2017-11-24,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.590923744,-58.3950676291",-34.590923744,-58.3950676291,520000.0,251.0,147.0,2071.7131474103585,,4.0,,https://www.properati.com.ar/1iech_venta_departamento_barrio-norte_baulera_suite_lavadero_parrilla_terraza_toilette_luminoso_dependencias_subte-linea-h_mll-propiedades_dpg,RECOLETA,2.0
2017-11-24,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5861003,-58.3985534",-34.5861003,-58.3985534,570000.0,190.0,171.0,3000.0,,6.0,,https://www.properati.com.ar/1iede_venta_departamento_recoleta_suite_luminoso_garage_subte-linea-h_toribio-achaval_e6p,RECOLETA,2.0
2017-11-24,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5906821,-58.4010765",-34.5906821,-58.4010765,200000.0,52.0,34.0,3846.1538461538457,,,,https://www.properati.com.ar/1iedf_venta_departamento_barrio-norte_luminoso_subte-linea-d_subte-linea-h_toribio-achaval_e6y,RECOLETA,2.0
2017-11-24,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5871129,-58.3995046",-34.587112899999994,-58.3995046,248000.0,82.0,82.0,3024.390243902439,,4.0,,https://www.properati.com.ar/1iedg_venta_departamento_recoleta_luminoso_placard_subte-linea-h_toribio-achaval_e6p,RECOLETA,2.0
2017-11-24,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.593408,-58.3886304",-34.593408000000004,-58.388630400000004,430000.0,95.0,83.0,4526.315789473684,,4.0,,https://www.properati.com.ar/1iedl_venta_departamento_recoleta_toilette_luminoso_garage_placard_subte-linea-d_toribio-achaval_e6p,RECOLETA,2.0
2017-11-24,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5877916,-58.3856846",-34.5877916,-58.385684600000005,610000.0,285.0,95.0,2140.3508771929824,,3.0,,https://www.properati.com.ar/1iedn_venta_departamento_recoleta_baulera_lavadero_patio_piscina_luminoso_dependencias_garage_placard_subte-linea-h_bresson-brokers_epq,RECOLETA,2.0
2017-11-24,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5859222,-58.4011961",-34.5859222,-58.4011961,160000.0,46.0,46.0,3478.2608695652175,,3.0,,https://www.properati.com.ar/1iedq_venta_departamento_recoleta_baulera_luminoso_garage_subte-linea-h_rico-sanchez_h8i,RECOLETA,2.0
2017-11-24,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.587392454,-58.3966610117",-34.587392454,-58.3966610117,309000.0,121.0,119.0,2553.719008264463,,4.0,,https://www.properati.com.ar/1ieey_venta_departamento_recoleta_lavadero_luminoso_dependencias_garage_doble-circulacion_subte-linea-h_juan-frugone-propiedades,RECOLETA,2.0
2017-11-24,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5910297311,-58.3951320021",-34.5910297311,-58.3951320021,520000.0,251.0,147.0,2071.7131474103585,,4.0,,https://www.properati.com.ar/1iefz_venta_departamento_recoleta_baulera_suite_lavadero_parrilla_terraza_toilette_luminoso_dependencias_subte-linea-d_subte-linea-h_mll-propiedades_dpg,RECOLETA,2.0
2017-11-24,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5967665362,-58.4017370466",-34.5967665362,-58.4017370466,345000.0,113.0,100.0,3053.0973451327427,,4.0,,https://www.properati.com.ar/1iegm_venta_departamento_recoleta_balcon_baulera_lavadero_toilette_dependencias_impecable_placard_subte-linea-d_subte-linea-h_mario-costa-propiedades_fxw,RECOLETA,2.0
2017-11-24,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5972731,-58.3929591",-34.5972731,-58.3929591,295000.0,105.0,105.0,2809.523809523809,,4.0,,https://www.properati.com.ar/1iejp_venta_departamento_barrio-norte_balcon_lavadero_toilette_luminoso_dependencias_aire-acondicionado_subte-linea-d_subte-linea-b_man-propiedades_f3s,RECOLETA,2.0
2017-11-24,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5892401,-58.3910319",-34.5892401,-58.3910319,295000.0,70.0,70.0,4214.285714285715,,3.0,,https://www.properati.com.ar/1iejv_venta_departamento_recoleta_lavadero_toilette_garage_subte-linea-h_man-propiedades_f3s,RECOLETA,2.0
2017-11-24,sell,store,|Argentina|Capital Federal|Barrio Norte|,"-34.5895459,-58.3973636",-34.5895459,-58.397363600000006,250000.0,38.0,38.0,6578.947368421053,,,,https://www.properati.com.ar/1iek0_venta_local_barrio-norte_subte-linea-d_subte-linea-h_bienvende-amelia-claro_e77,RECOLETA,2.0
2017-11-24,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5909616,-58.4094839",-34.59096160000001,-58.409483900000005,197000.0,50.0,50.0,3940.0,,3.0,2300.0,https://www.properati.com.ar/1ieyk_venta_departamento_barrio-norte_baulera_lavadero_lujoso_aire-acondicionado_subte-linea-d_subte-linea-h_izrastzoff-agentes-inmobiliarios,RECOLETA,2.0
2017-11-24,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5916621,-58.4086227",-34.59166210000001,-58.40862270000001,125000.0,36.0,36.0,3472.222222222222,,2.0,3200.0,https://www.properati.com.ar/1if50_venta_departamento_barrio-norte_luminoso_placard_subte-linea-d_subte-linea-h_korn-emprendimientos,RECOLETA,2.0
2017-11-24,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.595349,-58.405418",-34.595349,-58.405418000000004,107000.0,31.0,29.0,3451.6129032258063,7.0,1.0,,https://www.properati.com.ar/1if87_venta_departamento_recoleta_balcon_gimnasio_lavadero_parrilla_piscina_sum_sauna_amenities_estrenar_subte-linea-d_subte-linea-h_re-max-d-bosion,RECOLETA,2.0
2017-11-25,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5960032,-58.4069387",-34.5960032,-58.4069387,90000.0,35.0,35.0,2571.428571428572,,2.0,2515.0,https://www.properati.com.ar/1ifkg_venta_departamento_barrio-norte_anchorena-al-1100_subte-linea-d_subte-linea-h_cabildo-500,RECOLETA,2.0
2017-11-25,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5963224,-58.4082884",-34.5963224,-58.408288399999996,183000.0,62.0,60.0,2951.6129032258063,,3.0,4741.0,https://www.properati.com.ar/1ifkj_venta_departamento_palermo_paraguay-al-2800_balcon_lavadero_toilette_luminoso_subte-linea-d_subte-linea-h_cabildo-500,RECOLETA,2.0
2017-11-25,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.588706,-58.40562",-34.588706,-58.40561999999999,190000.0,53.0,46.0,3584.9056603773583,,,,https://www.properati.com.ar/1ifmd_venta_departamento_recoleta_balcon_baulera_suite_gimnasio_parrilla_patio_piscina_sum_terraza_garage_estrenar_subte-linea-d_subte-linea-h_bolajuzon-servicios-inmobiliarios,RECOLETA,2.0
2017-11-25,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.588706,-58.40562",-34.588706,-58.40561999999999,190000.0,50.0,46.0,3800.0,,,,https://www.properati.com.ar/1ifmf_venta_departamento_recoleta_balcon_baulera_suite_gimnasio_parrilla_patio_piscina_sum_terraza_garage_estrenar_subte-linea-d_subte-linea-h_bolajuzon-servicios-inmobiliarios,RECOLETA,2.0
2017-11-25,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5969267,-58.4116453",-34.596926700000004,-58.411645299999996,128500.0,44.0,44.0,2920.4545454545455,,,,https://www.properati.com.ar/1ifmz_venta_departamento_palermo_balcon_lavadero_patio_piscina_luminoso_sauna_garage_aire-acondicionado_subte-linea-d_subte-linea-b_mcm-bienes-raices,RECOLETA,2.0
2017-11-25,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5911719,-58.3952838",-34.5911719,-58.3952838,520000.0,244.0,149.0,2131.1475409836066,,6.0,,https://www.properati.com.ar/1ifrg_venta_departamento_recoleta_suite_parrilla_terraza_toilette_luminoso_garage_subte-linea-d_subte-linea-h_toribio-achaval_e6u,RECOLETA,2.0
2017-11-25,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5918809468,-58.3883144202",-34.591880946799996,-58.388314420200004,490000.0,164.0,160.0,2987.804878048781,,4.0,,https://www.properati.com.ar/1ifsl_venta_departamento_recoleta_balcon_baulera_suite_hidromasaje_lavadero_toilette_vestidor_luminoso_lujoso_dependencias_garage_impecable_subte-linea-h_miranda-bosch-real-estate-art_hrp,RECOLETA,2.0
2017-11-25,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5974171894,-58.403933227",-34.5974171894,-58.403933226999996,219000.0,100.0,99.0,2190.0,,3.0,,https://www.properati.com.ar/1ifuk_venta_departamento_barrio-norte_balcon_lavadero_lujoso_dependencias_subte-linea-d_subte-linea-b_subte-linea-h_demarco-insua_e3k,RECOLETA,2.0
2017-11-25,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.590658,-58.4092089",-34.590658000000005,-58.4092089,270000.0,91.0,82.0,2967.032967032967,,4.0,,https://www.properati.com.ar/1ifv3_venta_departamento_barrio-norte_lavadero_dependencias_doble-circulacion_subte-linea-d_subte-linea-h_j-gancedo-asoc-propiedades_hfe,RECOLETA,2.0
2017-11-25,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5892401,-58.3910319",-34.5892401,-58.3910319,460000.0,196.0,196.0,2346.938775510204,,6.0,,https://www.properati.com.ar/1ifvk_venta_departamento_recoleta_balcon_baulera_suite_patio_dependencias_garage_subte-linea-h_j-gancedo-asoc-propiedades_hfe,RECOLETA,2.0
2017-11-25,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5943774738,-58.393090636",-34.5943774738,-58.393090636000004,10988.16,63.0,63.0,174.41523809523807,,3.0,,https://www.properati.com.ar/1ifw3_venta_departamento_barrio-norte_gimnasio_piscina_sum_sauna_tenis_amenities_aire-acondicionado_subte-linea-d_napal-negocios-inmobiliarios,RECOLETA,2.0
2017-11-25,sell,PH,|Argentina|Capital Federal|Barrio Norte|,"-34.5949216551,-58.4046551148",-34.5949216551,-58.40465511479999,750000.0,290.0,180.0,2586.2068965517237,,6.0,,https://www.properati.com.ar/1ify5_venta_ph_barrio-norte_balcon_suite_parrilla_quincho_terraza_toilette_vestidor_luminoso_garage_placard_subte-linea-d_subte-linea-h_inmuebles-reservo-hoy,RECOLETA,2.0
2017-11-25,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5968436,-58.41436",-34.5968436,-58.414359999999995,106000.0,38.0,31.0,2789.4736842105267,,2.0,,https://www.properati.com.ar/1ifyl_venta_departamento_barrio-norte_patio_terraza_placard_apto-credito-hipotecario_imar-y-asociados_e3i,RECOLETA,2.0
2017-11-25,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5911707,-58.3890534",-34.591170700000006,-58.3890534,560000.0,160.0,151.0,3500.0,,5.0,,https://www.properati.com.ar/1ig0j_venta_departamento_recoleta_baulera_lavadero_toilette_lujoso_dependencias_garage_doble-circulacion_subte-linea-h_altgelt-negocios-inmobiliarios_ds8,RECOLETA,2.0
2017-11-26,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5879383864,-58.3889951079",-34.5879383864,-58.3889951079,760000.0,184.0,174.0,4130.434782608696,,5.0,,https://www.properati.com.ar/1ighh_venta_departamento_recoleta_balcon_baulera_lavadero_luminoso_vista_lujoso_dependencias_garage_subte-linea-h_bresson-brokers_epq,RECOLETA,2.0
2017-11-26,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5917246,-58.3918907",-34.591724600000006,-58.3918907,740000.0,261.0,261.0,2835.249042145593,,5.0,,https://www.properati.com.ar/1ighs_venta_departamento_recoleta_balcon_suite_lavadero_quincho_terraza_luminoso_dependencias_garage_doble-circulacion_subte-linea-h_bresson-brokers_epq,RECOLETA,2.0
2017-11-26,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.598839,-58.395893",-34.598839,-58.39589300000001,395000.0,153.0,153.0,2581.699346405229,,4.0,,https://www.properati.com.ar/1ight_venta_departamento_recoleta_balcon_suite_toilette_luminoso_subte-linea-d_subte-linea-b_subte-linea-h_bresson-brokers_epq,RECOLETA,2.0
2017-11-26,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5866975,-58.3971144",-34.5866975,-58.3971144,770000.0,210.0,210.0,3666.666666666666,,5.0,,https://www.properati.com.ar/1ighy_venta_departamento_barrio-norte_balcon_baulera_lavadero_toilette_vestidor_luminoso_dependencias_garage_placard_subte-linea-h_l-j-ramos_g89,RECOLETA,2.0
2017-11-26,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5895459,-58.3973636",-34.5895459,-58.397363600000006,85000.0,36.0,36.0,2361.1111111111113,,2.0,,https://www.properati.com.ar/1igij_venta_departamento_barrio-norte_subte-linea-d_subte-linea-h_apto-credito-hipotecario_agustin-gomez-cantero,RECOLETA,2.0
2017-11-27,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5874953,-58.3975815",-34.5874953,-58.397581499999994,147500.0,40.0,40.0,3687.5,,1.0,2800.0,https://www.properati.com.ar/1igw1_venta_departamento_recoleta_balcon_lavadero_parrilla_aire-acondicionado_subte-linea-h_sggroup,RECOLETA,2.0
2017-11-28,sell,store,|Argentina|Capital Federal|Recoleta|,"-34.5931386032,-58.3969258063",-34.5931386032,-58.396925806300004,305000.0,62.0,62.0,4919.354838709677,,,,https://www.properati.com.ar/1ihfi_venta_local_recoleta_junin_1300_luminoso_subte-linea-d_subte-linea-h_plln,RECOLETA,2.0
2017-11-28,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5895459,-58.3973636",-34.5895459,-58.397363600000006,760000.0,165.0,165.0,4606.060606060606,,4.0,,https://www.properati.com.ar/1ihk0_venta_departamento_recoleta_suite_lavadero_luminoso_lujoso_dependencias_subte-linea-d_subte-linea-h_azulay_e4s,RECOLETA,2.0
2017-11-28,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5866975,-58.3971144",-34.5866975,-58.3971144,770000.0,254.0,210.0,3031.4960629921256,,7.0,,https://www.properati.com.ar/1ihkw_venta_departamento_barrio-norte_balcon_suite_toilette_luminoso_garage_subte-linea-h_llauro-propiedades_dn1,RECOLETA,2.0
2017-11-28,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5932271,-58.4079377",-34.5932271,-58.4079377,200000.0,80.0,70.0,2500.0,,3.0,,https://www.properati.com.ar/1iho7_venta_departamento_palermo_patio_toilette_luminoso_subte-linea-d_subte-linea-h_apto-credito-hipotecario_l-s-r-propiedades,RECOLETA,2.0
